Task ID,O*NET-SOC Code,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency,Gender,Race,Income,Age,Education,Experience,AI Tedious Work Attitude,AI Job Importance Attitude,AI Daily Interest Attitude,AI Suffering Attitude,Political Affiliation,LLM Familiarity,LLM Use in Work,LLM Usage by Type - Information Access,LLM Usage by Type - Edit,LLM Usage by Type - Idea Generation,LLM Usage by Type - Communication,LLM Usage by Type - Analysis,LLM Usage by Type - Decision,LLM Usage by Type - Coding,LLM Usage by Type - System Design,LLM Usage by Type - Data Processing,Recruitment Source,Task Type,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Skill ID (O*NET Generalized Work Activity ID),expert_automation_capacity_rating_mean,expert_physical_action_requirement_mean,expert_involved_uncertainty_mean,expert_domain_expertise_requirement_mean,expert_interpersonal_communication_requirement_mean,expert_human_agency_scale_rating_mean,Occupation Employment_normalized,Occupation Mean Annual Wage_normalized,Importance_normalized,major_group_code
7319,13-2061.00,Financial Examiners,"Prepare reports, exhibits, and other supporting schedules that detail an institution's safety and soundness, compliance with laws and regulations, and recommended solutions to questionable financial conditions.",ca315320-1a89-4e2d-9205-fb1f7d6a8c3d,2025-01-23,Average,4,1,4,5,3,True,False,True,False,False,True,3,4,4,3,4,False,True,True,False,True,False,False,,,Male,Black,30-60K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Daily,Daily,Weekly,Prolific,Core,3.0,3.0,4.45,95.65,103650.0,62830.0,['Documenting/Recording Information'],['4.A.3.b.6'],2.5,2.0,3.5,3.5,3.0,3.5,0.0225541832596208,0.2080808705329541,0.8037037037037037,13
7318,13-2061.00,Financial Examiners,"Examine the minutes of meetings of directors, stockholders, and committees to investigate the specific authority extended at various levels of management.",ca315320-1a89-4e2d-9205-fb1f7d6a8c3d,2025-01-23,Average,3,1,2,2,2,True,False,False,False,False,True,3,3,3,2,3,False,True,False,False,True,False,True,,,Male,Black,30-60K,27,Bachelor’s Degree,3-5 years,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Daily,Daily,Daily,Daily,Weekly,Prolific,Core,3.0,3.0,3.96,100.0,103650.0,62830.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],2.333333333333333,1.0,3.0,2.6666666666666665,3.0,4.0,0.0225541832596208,0.2080808705329541,0.6222222222222221,13
49,11-9111.00,Medical and Health Services Managers,"Develop and maintain computerized record management systems to store and process data, such as personnel activities and information, and to produce reports.",a8219cce-3d26-4543-b828-5c717a848091,2025-01-23,Average,3,2,5,1,2,True,True,True,True,False,False,2,1,3,3,2,False,False,False,False,False,False,False,,FALSE,Female,Black,60-86K,66,Master’s Degree,More than 10 years,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Democrat,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,5.0,5.0,4.31,92.86,137730.0,565840.0,"['Thinking Creatively', 'Documenting/Recording Information']","['4.A.2.b.2', '4.A.3.b.6']",5.0,1.0,2.0,3.0,1.0,1.5,0.2071754968710429,0.3134351428218128,0.7518518518518517,11
51,11-9111.00,Medical and Health Services Managers,"Conduct and administer fiscal operations, including accounting, planning budgets, authorizing expenditures, establishing rates for services, and coordinating financial reporting.",a8219cce-3d26-4543-b828-5c717a848091,2025-01-23,Average,5,1,2,1,1,True,True,True,True,False,True,2,1,2,3,2,False,False,False,False,False,False,False,,FALSE,Female,Black,60-86K,66,Master’s Degree,More than 10 years,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Democrat,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,4.16,89.29,137730.0,565840.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],3.6666666666666665,1.6666666666666667,2.333333333333333,3.333333333333333,2.333333333333333,2.6666666666666665,0.2071754968710429,0.3134351428218128,0.6962962962962963,11
61,11-9111.00,Medical and Health Services Managers,Review and analyze facility activities and data to aid planning and cash and risk management and to improve service utilization.,a8219cce-3d26-4543-b828-5c717a848091,2025-01-23,Average,5,1,1,1,2,False,False,True,False,False,True,1,1,1,2,2,False,False,False,False,False,False,False,,FALSE,Female,Black,60-86K,66,Master’s Degree,More than 10 years,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Democrat,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,3.83,82.14,137730.0,565840.0,"['Monitoring Processes, Materials, or Surroundings', 'Analyzing Data or Information']","['4.A.1.a.2', '4.A.2.a.4']",2.333333333333333,1.0,3.6666666666666665,4.333333333333333,2.333333333333333,3.333333333333333,0.2071754968710429,0.3134351428218128,0.5740740740740741,11
7277,13-1111.00,Management Analysts,Analyze data gathered and develop solutions or alternative methods of proceeding.,f28ac425-4e6c-4380-9c10-a6e3f2eae851,2025-01-23,Average,1,5,3,3,3,False,False,False,False,False,False,3,4,1,3,3,True,False,True,True,True,True,True,FALSE,,Female,Black,60-86K,32,Bachelor’s Degree,3-5 years,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Independent,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,4.45,100.0,114710.0,893900.0,['Analyzing Data or Information'],['4.A.2.a.4'],4.0,1.0,1.5,2.0,1.0,2.0,0.3275843717311116,0.242271546927167,0.8037037037037037,13
7282,13-1111.00,Management Analysts,"Document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",f28ac425-4e6c-4380-9c10-a6e3f2eae851,2025-01-23,Novice,1,5,4,5,3,False,False,False,False,False,False,2,4,4,4,1,False,False,False,False,False,False,False,FALSE,FALSE,Female,Black,60-86K,32,Bachelor’s Degree,3-5 years,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Independent,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,4.24,100.0,114710.0,893900.0,"['Documenting/Recording Information', 'Providing Consultation and Advice to Others']","['4.A.3.b.6', '4.A.4.b.6']",4.0,1.0,1.0,3.0,1.0,2.5,0.3275843717311116,0.242271546927167,0.725925925925926,13
7285,13-1111.00,Management Analysts,"Plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis.",f28ac425-4e6c-4380-9c10-a6e3f2eae851,2025-01-23,Average,1,5,5,4,3,False,False,False,False,False,False,2,4,4,5,1,False,False,False,False,False,False,False,FALSE,FALSE,Female,Black,60-86K,32,Bachelor’s Degree,3-5 years,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Independent,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,4.1,95.24,114710.0,893900.0,"['Getting Information', 'Developing Objectives and Strategies']","['4.A.1.a.1', '4.A.2.b.4']",3.333333333333333,1.0,2.333333333333333,3.0,1.6666666666666667,2.6666666666666665,0.3275843717311116,0.242271546927167,0.6740740740740739,13
2578,43-4051.00,Customer Service Representatives,"Keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",580579c7-8e9c-44a1-a005-735033582a54,2025-02-04,Expert,4,4,4,3,4,False,True,False,True,False,False,3,4,4,4,3,False,False,True,False,True,False,False,,,Female,Black,30-60K,33,"Some College, No Degree",6-10 years,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Independent,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Weekly,Weekly,Weekly,Daily,Weekly,Never,Never,Never,Weekly,Prolific,Core,7.0,7.0,4.53,82.21,45380.0,2725930.0,['Documenting/Recording Information'],['4.A.3.b.6'],4.666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.0279460863113639,0.8333333333333334,43
2580,43-4051.00,Customer Service Representatives,Check to ensure that appropriate changes were made to resolve customers' problems.,580579c7-8e9c-44a1-a005-735033582a54,2025-02-04,Average,2,3,2,3,3,False,False,False,False,False,False,3,3,2,4,3,False,False,True,False,True,False,False,FALSE,,Female,Black,30-60K,33,"Some College, No Degree",6-10 years,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Independent,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Weekly,Weekly,Weekly,Daily,Weekly,Never,Never,Never,Weekly,Prolific,Core,7.0,7.0,4.39,83.76,45380.0,2725930.0,['Performing for or Working Directly with the Public'],['4.A.4.a.8'],4.5,1.5,1.5,2.0,3.0,1.5,1.0,0.0279460863113639,0.7814814814814813,43
2582,43-4051.00,Customer Service Representatives,Refer unresolved customer grievances to designated departments for further investigation.,580579c7-8e9c-44a1-a005-735033582a54,2025-02-04,Average,1,1,1,1,1,False,False,False,False,False,False,1,1,1,2,2,False,False,False,False,False,False,False,FALSE,FALSE,Female,Black,30-60K,33,"Some College, No Degree",6-10 years,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Independent,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Weekly,Weekly,Weekly,Daily,Weekly,Never,Never,Never,Weekly,Prolific,Core,3.0,3.0,4.07,85.43,45380.0,2725930.0,['Assisting and Caring for Others'],['4.A.4.a.5'],3.0,2.0,2.0,2.5,3.5,2.5,1.0,0.0279460863113639,0.6629629629629631,43
21511,13-2011.00,Accountants and Auditors,"Examine and evaluate financial and information systems, recommending controls to ensure system reliability and data integrity.",9ee73f2c-d7a0-4f7f-be1c-a2a0477c8d09,2025-02-04,Average,1,1,3,4,3,False,False,False,False,False,False,4,5,5,5,5,True,True,True,True,True,True,True,FALSE,,Female,White,86K-165K,40,Associate Degree,6-10 years,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Democrat,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,4.3,100.0,93520.0,1448290.0,"['Evaluating Information to Determine Compliance with Standards', 'Providing Consultation and Advice to Others']","['4.A.2.a.3', '4.A.4.b.6']",3.5,2.0,4.0,3.5,3.0,3.0,0.5310638454056633,0.176765178681835,0.7481481481481479,13
21514,13-2011.00,Accountants and Auditors,"Prepare, examine, or analyze accounting records, financial statements, or other financial reports to assess accuracy, completeness, and conformance to reporting and procedural standards.",9ee73f2c-d7a0-4f7f-be1c-a2a0477c8d09,2025-02-04,Expert,1,4,4,1,5,False,False,False,False,False,False,4,5,5,5,5,True,True,True,True,True,True,True,FALSE,,Female,White,86K-165K,40,Associate Degree,6-10 years,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Democrat,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,4.24,96.39,93520.0,1448290.0,"['Evaluating Information to Determine Compliance with Standards', 'Analyzing Data or Information']","['4.A.2.a.3', '4.A.2.a.4']",3.6666666666666665,1.3333333333333333,3.0,3.0,2.0,2.333333333333333,0.5310638454056633,0.176765178681835,0.725925925925926,13
21515,13-2011.00,Accountants and Auditors,Prepare adjusting journal entries.,9ee73f2c-d7a0-4f7f-be1c-a2a0477c8d09,2025-02-04,Average,1,1,4,1,4,False,False,False,False,False,False,3,5,5,5,5,True,True,True,True,True,True,True,FALSE,,Female,White,86K-165K,40,Associate Degree,6-10 years,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Democrat,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,4.23,87.3,93520.0,1448290.0,"['Analyzing Data or Information', 'Documenting/Recording Information']","['4.A.2.a.4', '4.A.3.b.6']",4.0,1.3333333333333333,2.6666666666666665,2.6666666666666665,2.0,2.333333333333333,0.5310638454056633,0.176765178681835,0.7222222222222222,13
21516,13-2011.00,Accountants and Auditors,Review accounts for discrepancies and reconcile differences.,9ee73f2c-d7a0-4f7f-be1c-a2a0477c8d09,2025-02-04,Expert,1,4,4,1,5,False,False,False,False,False,False,4,5,5,5,1,False,False,False,False,False,False,False,FALSE,FALSE,Female,White,86K-165K,40,Associate Degree,6-10 years,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Democrat,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,4.23,93.91,93520.0,1448290.0,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],4.5,1.5,3.0,3.5,1.5,1.5,0.5310638454056633,0.176765178681835,0.7222222222222222,13
21519,13-2011.00,Accountants and Auditors,"Analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",9ee73f2c-d7a0-4f7f-be1c-a2a0477c8d09,2025-02-04,Average,1,2,4,1,5,False,False,False,False,False,False,4,4,5,5,5,True,True,True,True,True,True,True,FALSE,,Female,White,86K-165K,40,Associate Degree,6-10 years,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Democrat,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,5.0,5.0,4.03,71.47,93520.0,1448290.0,['Analyzing Data or Information'],['4.A.2.a.4'],4.333333333333333,1.0,2.333333333333333,4.0,1.3333333333333333,2.0,0.5310638454056633,0.176765178681835,0.6481481481481483,13
21520,13-2011.00,Accountants and Auditors,Report to management regarding the finances of establishment.,9ee73f2c-d7a0-4f7f-be1c-a2a0477c8d09,2025-02-04,Average,1,2,4,1,5,False,False,False,False,False,False,4,5,5,5,1,False,False,False,False,False,False,False,FALSE,FALSE,Female,White,86K-165K,40,Associate Degree,6-10 years,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Democrat,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,4.03,85.77,93520.0,1448290.0,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],3.333333333333333,1.6666666666666667,2.6666666666666665,3.0,2.6666666666666665,2.333333333333333,0.5310638454056633,0.176765178681835,0.6481481481481483,13
21522,13-2011.00,Accountants and Auditors,"Evaluate taxpayer finances to determine tax liability, using knowledge of interest and discount rates, annuities, valuation of stocks and bonds, and amortization valuation of depletable assets.",9ee73f2c-d7a0-4f7f-be1c-a2a0477c8d09,2025-02-04,Average,1,1,3,1,4,False,False,False,False,False,False,4,5,5,5,5,True,True,True,True,True,True,True,FALSE,,Female,White,86K-165K,40,Associate Degree,6-10 years,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Democrat,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,3.0,3.0,3.82,80.95,93520.0,1448290.0,"['Judging the Qualities of Objects, Services, or People']",['4.A.2.a.1'],3.5,1.5,2.5,4.5,1.5,4.0,0.5310638454056633,0.176765178681835,0.5703703703703703,13
11237,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Answer customers' questions about products, prices, availability, or credit terms.",062872dd-fd71-4d4e-bd0d-589a516b92fd,2025-02-04,Expert,1,3,5,1,1,False,False,False,False,False,False,1,4,2,3,3,True,False,False,False,True,False,False,FALSE,,Male,Black,0-30K,30,High School,1-2 year,Somewhat agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,No political affliation,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,5.0,5.0,4.15,95.01,114520.0,293930.0,['Performing for or Working Directly with the Public'],['4.A.4.a.8'],4.5,1.0,1.0,1.5,2.0,1.5,0.1073755299040208,0.2416841844936317,0.6925925925925925,41
20619,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Verify accuracy of materials lists.,062872dd-fd71-4d4e-bd0d-589a516b92fd,2025-02-04,Expert,1,5,5,2,1,False,False,False,False,False,False,1,1,1,1,5,True,False,False,False,False,False,False,FALSE,,Male,Black,0-30K,30,High School,1-2 year,Somewhat agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,No political affliation,I have some experience using them.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Supplemental,3.0,3.0,3.62,54.81,114520.0,293930.0,['Processing Information'],['4.A.2.a.2'],3.0,2.0,2.5,2.5,2.0,2.0,0.1073755299040208,0.2416841844936317,0.4962962962962963,41
2578,43-4051.00,Customer Service Representatives,"Keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",068e4921-8c97-4f53-86f3-81198341859c,2025-02-04,Expert,3,4,5,5,2,True,True,True,False,False,True,1,4,1,3,3,False,True,True,True,False,False,False,,,Female,Asian American and Pacific Islander,86K-165K,29,Bachelor’s Degree,6-10 years,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Democrat,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,7.0,7.0,4.53,82.21,45380.0,2725930.0,['Documenting/Recording Information'],['4.A.3.b.6'],4.666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.0279460863113639,0.8333333333333334,43
2580,43-4051.00,Customer Service Representatives,Check to ensure that appropriate changes were made to resolve customers' problems.,068e4921-8c97-4f53-86f3-81198341859c,2025-02-04,Expert,2,4,5,5,2,False,False,False,False,False,False,1,3,1,3,2,False,False,False,False,False,False,False,FALSE,FALSE,Female,Asian American and Pacific Islander,86K-165K,29,Bachelor’s Degree,6-10 years,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Democrat,I have heard of them but don't know much about their functionalities.,"No, I have not used them for any work-related activities.",No,No,No,No,No,No,No,No,No,Prolific,Core,7.0,7.0,4.39,83.76,45380.0,2725930.0,['Performing for or Working Directly with the Public'],['4.A.4.a.8'],4.5,1.5,1.5,2.0,3.0,1.5,1.0,0.0279460863113639,0.7814814814814813,43
